hash_id,latitude,longitude,timestamp,uncertainty
1,59.12395919114252,14.608535320372454,1610723538,18.85281771876226
1,59.12395924204014,14.608535566289405,1610723539,26.969059476747564
2,59.12387415224064,14.608548314073666,1610723645,3.809480905407003
2,59.123873272444634,14.608548207846928,1610723647,5.291901181214355
2,59.12387330321039,14.608548285519968,1610723648,4.923550629598581
2,59.12387768098651,14.608548423344567,1610723649,4.923550629598581
2,59.12387377674511,14.60854781352349,1610723650,3.809480905407003
2,59.12387219170969,14.608547653442708,1610723651,3.809480905407003
2,59.12388001192461,14.608529705773094,1610723589,6.0376203537901585
2,59.12387016910863,14.60853146333653,1610723598,2
2,59.12387348300234,14.608534136086071,1610723599,3.025978242807802
2,59.12387348300235,14.608534136086066,1610723601,3.025978242807802
2,59.12387175446504,14.608544444318037,1610723623,3.809480905407003
2,59.123871754465064,14.608544444318127,1610723624,3.809480905407003
2,59.123869439882704,14.60854017539012,1610723625,3.809480905407003
2,59.123871749570085,14.608544194929301,1610723626,2.6969059476747566
2,59.12387247184007,14.608543782326816,1610723627,2.6969059476747566
1,59.12387577438503,14.608509921933813,1610723465,3.395203430746582
1,59.12387577438505,14.608509921933816,1610723466,3.395203430746582
1,59.123875774385056,14.608509921933814,1610723467,3.395203430746582
1,59.12387741260793,14.608541086889419,1610723469,9.568983397386681
2,59.1238699238727,14.608540713162446,1610723563,3.4856069124261833
2,59.123869494247934,14.608540243581203,1610723564,4.27430787717761
2,59.123869494247835,14.608540243581098,1610723565,4.27430787717761
2,59.12386949424793,14.608540243581192,1610723566,4.27430787717761
2,59.12387930936454,14.608538476851278,1610723558,4.27430787717761
2,59.1238699238727,14.608540713162446,1610723559,3.4856069124261833
2,59.12385900612158,14.608543411184463,1610723567,6.0376203537901585
2,59.12387368538477,14.608549327226491,1610723568,4.27430787717761
2,59.12387104838852,14.608553110428096,1610723620,4.302666611484265
2,59.123871392932244,14.608552300618799,1610723621,4.795852317561527
2,59.123876872856904,14.608551011586979,1610724083,2.6969059476747566
2,59.12387924606759,14.608559576224472,1610724094,5.084762443884144
2,59.12387942024144,14.608536806771902,1610724100,5.381034804410875
2,59.12388313739121,14.608545552386156,1610724102,3.025978242807802
2,59.12392783118527,14.60858373266099,1610724103,4.041894391292306
2,59.12392783118529,14.608583732661014,1610724105,4.041894391292306
2,59.12387496448861,14.60854781075396,1610724106,3.809480905407003
2,59.123874964488586,14.608547810473025,1610724108,3.809480905407003
2,59.12387240737943,14.608561859600254,1610724166,3.2531934265408795
2,59.123876737515616,14.608555392967016,1610724167,3.025978242807802
2,59.123876737515694,14.608555392966716,1610724168,3.025978242807802
2,59.123881878660974,14.608547811423033,1610724182,4.0389703760428155
2,59.12388627471266,14.60855835238862,1610724152,3.809480905407003
2,59.123878410755786,14.608556624645631,1610724153,4.041894391292306
2,59.123875063930875,14.608553272852676,1610724154,4.27430787717761
2,59.1238750639309,14.608553272852586,1610724156,4.27430787717761
2,59.12387971363696,14.608547118961493,1610724075,4.27430787717761
2,59.1238760715716,14.60855283839524,1610724077,2.6969059476747566
2,59.12387607157143,14.608552838395884,1610724078,2.6969059476747566
2,59.12387607157141,14.608552838396006,1610724079,2.6969059476747566
2,59.123876872856904,14.608551011586979,1610724080,2.6969059476747566
2,59.12387743041343,14.608556805927122,1610724050,3.395203430746582
2,59.12392268419286,14.608591716494134,1610724145,3.809480905407003
2,59.12386650813194,14.6085659602327,1610724074,4.535080097369569
2,59.1238750639309,14.60855327285259,1610724158,4.27430787717761
2,59.123876189044,14.60854703739055,1610724197,2.403619955923605
2,59.12387589721187,14.608554557824931,1610724396,3.809480905407003
2,59.12386938588347,14.608556127475708,1610724407,5.381034804410875
2,59.12386938588366,14.608556127475524,1610724408,5.381034804410875
2,59.1239139573126,14.608617669553322,1610724437,5.381034804410875
2,59.1239116804758,14.608614360668154,1610724438,5.709327579100517
2,59.12388433185991,14.608571303919474,1610724464,3.834755653962096
2,59.12388602115298,14.608575154048397,1610724466,3.834755653962096
2,59.123886021153254,14.608575154048257,1610724467,3.834755653962096
2,59.123878773892734,14.608573346518208,1610724468,3.395203430746582
2,59.12387904848959,14.608585221779135,1610724485,5.709327579100517
2,59.12387446691239,14.608569170792642,1610724487,5.381034804410875
2,59.123874466912206,14.608569170792883,1610724491,5.381034804410875
2,59.12387375380003,14.60856760555993,1610724493,2.403619955923605
2,59.12387370708949,14.608567643180415,1610724494,4.588970706472656
2,59.12388538864078,14.608567833535654,1610724516,2.6969059476747566
2,59.12387294536645,14.60856690610255,1610724526,2.6969059476747566
2,59.12387294536584,14.608566906103045,1610724527,2.6969059476747566
2,59.123875310961395,14.608564701433183,1610724528,3.4856069124261833
2,59.12391368238516,14.608595356007475,1610724547,3.809480905407003
2,59.12387295965944,14.608562099470955,1610724558,3.3389639165506075
2,59.12387295965959,14.608562099470753,1610724559,3.3389639165506075
2,59.12387277825957,14.608562276224452,1610724560,4.27430787717761
3,59.12386927240897,14.608555723790099,1610724579,2
3,59.12386927240897,14.608555723790099,1610724580,2
2,59.123869320340724,14.608555909824563,1610724580,2.142228540633905
2,59.123869320340766,14.608555909824545,1610724581,2.142228540633905
2,59.123869320340724,14.608555909824563,1610724583,2.142228540633905
3,59.123871725483156,14.608550991859909,1610724583,2
2,59.12386140825609,14.608551915676205,1610724584,6.954700117158994
3,59.12387172548318,14.608550991859717,1610724585,2
2,59.12386140825619,14.608551915676458,1610724585,6.954700117158994
2,59.12387070458832,14.60854353437461,1610724586,4.388119117578729
2,59.12387070458832,14.608543534374586,1610724587,4.388119117578729
4,59.12390682025744,14.608663053753897,1610724600,24.838347371946657
4,59.12390682024976,14.608663053759063,1610724601,24.838347371946657
2,59.12386328657807,14.608554757215513,1610724610,6.0376203537901585
2,59.12386414983297,14.60855538684941,1610724611,5.416736335675843
2,59.123865920743214,14.608539699785515,1610724646,4.5317992982989805
2,59.123865920743214,14.608539699785515,1610724648,4.5317992982989805
2,59.12387548186024,14.608536275153735,1610724286,3.2531934265408795
2,59.12387724381598,14.60853960058405,1610724288,3.025978242807802
2,59.12387959660871,14.608543421489111,1610724289,2.6969059476747566
2,59.12387013031549,14.608566245696842,1610724313,4.795852317561527
2,59.123870130315474,14.608566245696872,1610724314,4.795852317561527
2,59.12388875919791,14.608560521852883,1610724317,4.302666611484265
2,59.12387333501295,14.608551825108037,1610724318,3.809480905407003
2,59.1238738012062,14.608548169600091,1610724319,3.809480905407003
2,59.12387291161372,14.608549014555166,1610724320,3.809480905407003
2,59.123878131299634,14.608551421532495,1610724330,4.27430787717761
2,59.12387559404374,14.60856005112447,1610724331,3.650143059992706
2,59.123847101620214,14.608464685056424,1610724343,10.736575960776955
2,59.12384755177504,14.608463961015403,1610724344,10.736575960776955
2,59.12385847035806,14.60854913629576,1610724345,7.505441918977283
2,59.123858465332965,14.608549083518382,1610724347,5.937610783664866
2,59.1238765263732,14.608568881628724,1610724223,4.27430787717761
2,59.12388132563334,14.608563601858197,1610724224,3.025978242807802
2,59.123881318493176,14.608563629288103,1610724225,3.025978242807802
2,59.12385343100399,14.608527516325687,1610724237,6.774321457021706
2,59.12388055803594,14.608560937441194,1610724239,5.084762443884144
2,59.12387411533644,14.608558964229633,1610724241,3.395203430746582
2,59.12390026237627,14.608579191050007,1610724266,2.6969059476747566
2,59.12387504018932,14.608559607987205,1610724267,2.550262951799181
2,59.12387568040651,14.608560413630215,1610724268,2.6969059476747566
2,59.12387619498946,14.608547034735526,1610724198,3.599736136742566
2,59.123875016727794,14.60854764946878,1610724199,4.27430787717761
2,59.1239257978064,14.608499498329461,1610724208,4.795852317561527
2,59.12392663125141,14.608504315591814,1610724210,4.795852317561527
2,59.123874344834256,14.608558705258831,1610724269,2.6969059476747566
2,59.123874344834256,14.608558705258831,1610724270,2.6969059476747566
2,59.12386055559161,14.60855380825241,1610724667,4.795852317561527
2,59.12391108223594,14.60859812767924,1610724222,4.27430787717761
5,59.12388518295851,14.608546344086145,1610724860,2
2,59.12385527010607,14.608547013518303,1610724860,6.0376203537901585
5,59.12388504874764,14.608544433899873,1610724861,2.483834737194666
6,59.123885369509765,14.608536400661738,1610724861,3.4796569441088394
5,59.123885048747475,14.608544433899647,1610724862,2.483834737194666
5,59.12388504874738,14.608544433899736,1610724864,2.483834737194666
7,59.12388136374728,14.608534064275513,1610724864,2.2137200396939316
5,59.12388504874764,14.608544433899873,1610724865,2.483834737194666
7,59.123880546941805,14.60853218573023,1610724865,2.2137200396939316
7,59.12388054694172,14.60853218573018,1610724866,2.2137200396939316
5,59.12388504874751,14.608544433899883,1610724866,2.483834737194666
5,59.12387265469584,14.608547315776713,1610724867,3.936612766178265
6,59.12386899179192,14.608577304050318,1610724868,6.3848605884709535
5,59.123872650808046,14.608547186101049,1610724868,3.126962669351452
5,59.12388767827767,14.608545317307371,1610724869,3.126962669351452
5,59.12388767842733,14.608545318758871,1610724870,3.126962669351452
6,59.12386899179203,14.608577304050291,1610724870,6.3848605884709535
6,59.12388063155339,14.608503567133097,1610724876,10.98241593215156
7,59.123879718557994,14.608530041933008,1610724876,2
6,59.12387417200623,14.60851668246922,1610724878,10.98241593215156
6,59.12388546218854,14.60853657566845,1610724880,3.904239305930094
5,59.12388280453152,14.608544256849198,1610724880,2.483834737194666
5,59.1238828045316,14.608544256849147,1610724881,2.483834737194666
6,59.123885462188575,14.608536575668484,1610724881,3.904239305930094
7,59.123886347271096,14.60854026507531,1610724845,2.7869084125686827
6,59.1239359952653,14.608509501163985,1610724846,13.967629176678708
5,59.123887743190366,14.60854554091933,1610724847,2.7869084125686827
6,59.123881162385544,14.608512160726395,1610724848,3.904239305930094
6,59.12388738225006,14.608527610048307,1610724849,3.904239305930094
5,59.1238849678478,14.608545824408923,1610724849,2.7869084125686827
5,59.123882804531576,14.608544256848873,1610724882,2.483834737194666
6,59.1238854226242,14.608536317066687,1610724883,3.904239305930094
6,59.12388405290931,14.608530556549983,1610724884,3.4796569441088394
2,59.12387004654603,14.60855633126038,1610724885,3.2531934265408795
6,59.123882402973216,14.60853178012305,1610724886,3.4796569441088394
2,59.123869927320435,14.60855645688432,1610724886,3.809480905407003
7,59.12388136374729,14.608534064275565,1610724855,2.2137200396939316
6,59.123890328097254,14.608532927741868,1610724855,3.126962669351452
6,59.12389190268576,14.608558682646727,1610724856,3.936612766178265
6,59.12388989697403,14.60854318151283,1610724857,3.126962669351452
6,59.123888755760866,14.608544372410408,1610724858,3.126962669351452
5,59.123887817664155,14.608546150943779,1610724858,2
5,59.123884967847886,14.608545824408912,1610724850,2.7869084125686827
6,59.12388738225009,14.608527610048329,1610724850,3.904239305930094
5,59.123884967847886,14.608545824408912,1610724851,2.7869084125686827
6,59.12388738225009,14.608527610048329,1610724851,3.904239305930094
6,59.12388621607592,14.608532645412735,1610724852,3.904239305930094
6,59.12389032809721,14.608532927741967,1610724853,3.126962669351452
5,59.1238849678478,14.608545824408923,1610724853,2.7869084125686827
5,59.12388788463825,14.608547056458871,1610724839,3.126962669351452
6,59.12387044701689,14.608587614872256,1610724839,4.915146075961017
6,59.12387071991993,14.608587325995398,1610724841,4.915146075961017
5,59.123887798574444,14.608546046087046,1610724841,3.1979088247855163
5,59.12388774319027,14.608545540919328,1610724842,2.7869084125686827
5,59.12389004257903,14.608545239043767,1610724871,3.126962669351452
6,59.12386118758474,14.608519416668694,1610724873,6.886198448151517
5,59.1238900513098,14.608545237454612,1610724873,3.126962669351452
6,59.12387384034486,14.608575290227805,1610724875,6.886198448151517
2,59.12386899018662,14.60850736142358,1610724990,5.381034804410875
2,59.12384795477181,14.608520579669968,1610724991,4.827671340794243
2,59.12387227616983,14.6085475298837,1610724992,4.27430787717761
2,59.12387227616983,14.608547529883687,1610724993,4.27430787717761
2,59.1238722757278,14.608547513046888,1610724994,4.27430787717761
8,59.1238276267169,14.608563879921848,1610724994,7.854575100980889
2,59.123872397312546,14.608547328887342,1610724997,2.6969059476747566
2,59.123876014887195,14.608547026949237,1610724998,2.6969059476747566
2,59.123907392985046,14.608558537895247,1610725006,4.795852317561527
9,59.12388880343857,14.608590832287204,1610725030,3.126962669351452
9,59.12386995101353,14.608557278047606,1610725031,2.1859144650366846
2,59.123971742360695,14.608551126272125,1610725037,29.0
2,59.123972263003374,14.608535659287504,1610725039,19.092631965368525
2,59.123952777394436,14.608539966598782,1610725041,19.092631965368525
2,59.123952730841594,14.608540805259892,1610725042,15.165816645291567
2,59.123952617960754,14.60853820508217,1610725044,9.568983397386681
2,59.123952617960676,14.608538205080906,1610725045,9.568983397386681
2,59.1239526179607,14.608538205081253,1610725046,9.568983397386681
2,59.123951987787144,14.608532442084256,1610725047,9.568983397386681
2,59.12390901185978,14.60851106176363,1610725049,4.795852317561527
2,59.123894846444884,14.608467601299449,1610725053,6.8192670219711395
2,59.12390861336191,14.608520434161823,1610725054,5.313445966479962
2,59.12390882798524,14.608519801337213,1610725055,4.900149849914754
2,59.12395026122397,14.608538516241776,1610725058,6.774321457021706
2,59.12395026122397,14.608538516241767,1610725059,6.774321457021706
2,59.1239475082291,14.60853535253576,1610725060,8.75544870889933
2,59.12392212473581,14.60851367410466,1610725061,6.774321457021706
2,59.12391150242439,14.60855762058972,1610725062,4.27430787717761
2,59.1239115024243,14.60855762058947,1610725063,4.27430787717761
2,59.12391038858207,14.60855461908,1610725065,4.27430787717761
2,59.12391011724187,14.608553725115422,1610725066,4.27430787717761
2,59.12390938802071,14.608552386892416,1610725067,4.27430787717761
2,59.12390113235461,14.608545656958956,1610725070,3.809480905407003
2,59.12391573675203,14.60853941372198,1610725071,2.142228540633905
2,59.123911048952024,14.608538654595462,1610725072,2
2,59.12390929306888,14.608550832611032,1610725073,2
2,59.12390063009844,14.608544492324155,1610725074,2
2,59.12390052222967,14.608546034217127,1610725075,2
2,59.12389203012307,14.608546254611769,1610725076,2
2,59.12389203012289,14.608546254611737,1610725077,2
2,59.12388380348054,14.60854672204532,1610725078,2
2,59.12388350373664,14.608546760467284,1610725080,2
2,59.12388187118648,14.608547048357018,1610725094,6.0376203537901585
2,59.123880916177,14.608559354453213,1610725099,2.6969059476747566
2,59.12387089956351,14.608551787474486,1610725100,2.6969059476747566
2,59.12386942825066,14.608554284633158,1610725107,3.395203430746582
2,59.12387612113645,14.608565240211794,1610725108,4.27430787717761
2,59.12387612113645,14.608565240211794,1610725110,4.27430787717761
2,59.12387779189418,14.608566247007278,1610725111,3.834755653962096
2,59.1238764835668,14.608570078983428,1610725112,3.4856069124261833
2,59.12387215527799,14.60856204002737,1610725113,3.4856069124261833
2,59.12387971635608,14.608545955855297,1610725126,3.4177295741074025
2,59.12387691026965,14.608546289583973,1610725127,3.4177295741074025
2,59.12387688990532,14.6085499894833,1610725128,3.2105908367771923
2,59.12388864543706,14.608572383908875,1610725140,3.025978242807802
2,59.123867702206255,14.608549967447333,1610725142,2.861442095241279
2,59.12386825175779,14.608548109239925,1610725143,2.4195672441543308
2,59.12386727057244,14.608545039880537,1610725145,2.142228540633905
2,59.12386702982986,14.608544743612203,1610725149,2.142228540633905
2,59.123883581717024,14.608510818580829,1610725151,2.403619955923605
2,59.12388222967753,14.608507047649255,1610725154,2.403619955923605
2,59.12388222967751,14.608507047649272,1610725155,2.403619955923605
2,59.12388304604972,14.608506018408228,1610725156,2.550262951799181
2,59.123883046048846,14.608506018409798,1610725157,2.550262951799181
2,59.12386956560259,14.608535195024368,1610725158,2
2,59.12386845558923,14.60853954251215,1610725164,2
2,59.123869962532275,14.608547394290957,1610725167,2.403619955923605
2,59.12386739730308,14.608543999631133,1610725168,2.142228540633905
2,59.123867397303115,14.608543999631161,1610725173,2.142228540633905
2,59.12388740916986,14.608509998083145,1610725175,2.272924248278755
2,59.12388629656073,14.60850671699799,1610725176,3.106550430665304
2,59.123886180660655,14.608507432718676,1610725177,2.550262951799181
2,59.12388618066266,14.608507432713935,1610725179,2.550262951799181
2,59.12386770334966,14.608542370479054,1610725181,2.403619955923605
3,59.12388424460383,14.60854609658799,1610725181,2
2,59.12386860677549,14.608538202831925,1610725183,2.142228540633905
3,59.12388186204673,14.608546476561044,1610725183,2
2,59.123868606775545,14.608538202831898,1610725185,2.142228540633905
3,59.12388315055742,14.608546257633872,1610725188,2
2,59.12386764779002,14.608541864513606,1610725188,2.142228540633905
2,59.12386764849854,14.608541865549677,1610725190,2.142228540633905
2,59.12386762794354,14.608541858980953,1610725192,2.142228540633905
2,59.12386732392441,14.608543191390531,1610725193,2.142228540633905
2,59.12386709809291,14.608545332374037,1610725194,2.142228540633905
2,59.1238671318445,14.608545363299031,1610725196,2.142228540633905
2,59.12386713184442,14.608545363298955,1610725197,2.142228540633905
2,59.12386711842688,14.608545350569424,1610725199,2
2,59.123867508610516,14.608545847178366,1610725201,2.142228540633905
2,59.123868162564335,14.608543647433649,1610725202,2.6969059476747566
10,59.123895931968526,14.608783525040216,1610725203,33.0
2,59.12386865691829,14.608544292779738,1610725204,2.142228540633905
10,59.123900731030865,14.608785758569296,1610725205,33.75
2,59.12386844791832,14.608543991715422,1610725205,2.142228540633905
2,59.123873378702356,14.6085468517491,1610725207,3.025978242807802
2,59.123873404053846,14.608546858824518,1610725208,3.025978242807802
2,59.123873403836875,14.608546855949031,1610725212,3.025978242807802
2,59.12387577717273,14.60854689866544,1610725213,3.395203430746582
2,59.12387576487635,14.608546551741764,1610725214,3.025978242807802
2,59.12389523624978,14.608529715631795,1610725215,3.4177295741074025
2,59.12389523624977,14.60852971563181,1610725216,3.4177295741074025
2,59.12388848083662,14.608536543419852,1610725217,3.650143059992706
2,59.123888480836605,14.608536543419893,1610725218,3.650143059992706
2,59.12390299109335,14.608513332556216,1610725219,3.4177295741074025
2,59.123899407428716,14.608515417031988,1610725224,3.809480905407003
5,59.123882998333336,14.608555536226454,1610725257,4.87505516180146
5,59.123880102249174,14.608551640910695,1610725258,4.87505516180146
5,59.123880160881576,14.608551040951582,1610725259,4.416952171092713
2,59.12387387111345,14.60854793195122,1610725260,4.367263150732457
5,59.12388016088157,14.608551040951683,1610725260,4.416952171092713
7,59.12387769820615,14.60853063074778,1610725261,2
5,59.12388652617302,14.608553032898199,1610725242,3.904239305930094
11,59.123892978515855,14.608324346873452,1610725242,24.838347371946657
6,59.123891491309415,14.60854659223393,1610725246,3.5848109437145395
2,59.12392643573944,14.608573983335702,1610725246,4.795852317561527
5,59.12388148911707,14.608547556351743,1610725262,3.101247515820605
5,59.12388148911701,14.608547556352324,1610725263,3.101247515820605
5,59.12388125723852,14.608553820962259,1610725264,3.101247515820605
5,59.12388125723846,14.60855382096261,1610725265,3.101247515820605
6,59.12388493255162,14.608565674583295,1610725265,3.101247515820605
6,59.12387718963407,14.60854469875042,1610725266,5.050822471605891
5,59.12388125723852,14.608553820962259,1610725266,3.101247515820605
6,59.12389140723604,14.608546619430731,1610725253,4.955901847735148
5,59.12388185482291,14.608535616961689,1610725255,3.101247515820605
5,59.12388284045055,14.608556119143802,1610725256,4.028574681777877
2,59.123890519868624,14.608526810366534,1610725232,6.0376203537901585
2,59.123888371673324,14.60855483809648,1610725234,4.27430787717761
2,59.12388861473347,14.608555036116353,1610725236,4.27430787717761
2,59.123925069826775,14.608570761454546,1610725247,4.795852317561527
2,59.123874855268994,14.60854804353095,1610725248,3.746379132618142
2,59.12387779761783,14.608569186669943,1610724978,2.7687159856902435
5,59.12387854329221,14.608571114122853,1610725241,3.904239305930094
2,59.123860768941086,14.608559843002263,1610725725,5.381034804410875
2,59.12386989790718,14.608532526567563,1610725726,3.2487424663096154
2,59.12386989790718,14.608532526567553,1610725727,3.2487424663096154
2,59.12386989177659,14.608532523559164,1610725728,3.2487424663096154
2,59.12386989177659,14.60853252355917,1610725729,3.2487424663096154
2,59.12386902944065,14.608521746569327,1610725757,4.795852317561527
2,59.123870872684506,14.60852502404094,1610725758,4.795852317561527
2,59.12387087268437,14.608525024040869,1610725760,4.795852317561527
2,59.1238708726846,14.608525024040988,1610725761,4.795852317561527
2,59.12387500140648,14.60852824935917,1610725762,3.809480905407003
12,59.123807580608556,14.608286452125876,1610725765,32.5
2,59.12387318641801,14.608522799455226,1610725780,3.6451490004738636
2,59.12387236899852,14.608524124849714,1610725784,3.5413337097342894
2,59.12387244547557,14.608524167646042,1610725785,4.27430787717761
2,59.12387334021392,14.608519824722116,1610725786,4.27430787717761
3,59.12388204567118,14.608582779529488,1610725786,2
2,59.12387334021548,14.608519824723013,1610725788,4.27430787717761
3,59.123868985564975,14.608554753264267,1610725788,2
3,59.123870603646864,14.608552958904488,1610725789,2
2,59.12385595740501,14.60855783872601,1610725802,5.381034804410875
2,59.12385567885493,14.608557192463064,1610725803,5.709327579100517
2,59.1238690431362,14.608530240328776,1610725806,5.088443560986201
2,59.12387330837273,14.60853188119164,1610725807,3.395203430746582
2,59.123873288452586,14.608531865869903,1610725809,3.395203430746582
2,59.1238732884526,14.608531865869912,1610725814,3.395203430746582
2,59.12387328845245,14.608531865869768,1610725816,3.395203430746582
2,59.1238666324729,14.608505726224395,1610725830,5.381034804410875
2,59.12386654260587,14.608505303825975,1610725832,5.381034804410875
2,59.123871522205405,14.60852675147462,1610725833,4.27430787717761
2,59.12385645032458,14.608548690920095,1610725847,6.0376203537901585
2,59.12386957598617,14.608533296644602,1610725848,3.973441775163505
2,59.12387084877087,14.608534231394545,1610725850,3.809480905407003
2,59.12387084328876,14.60853422761234,1610725851,3.809480905407003
2,59.12387137120848,14.60853014955915,1610725852,3.025978242807802
2,59.12387575086378,14.60854921833058,1610725663,4.795852317561527
2,59.12387575086378,14.608549218330538,1610725664,4.795852317561527
2,59.12387575086378,14.60854921833058,1610725666,4.795852317561527
2,59.12387719753709,14.608552172150898,1610725668,2.403619955923605
2,59.12387719753705,14.60855217215109,1610725670,2.403619955923605
2,59.12387901377507,14.60855298054723,1610725672,2.403619955923605
2,59.123900828243805,14.608570919684478,1610725676,2.403619955923605
2,59.12386736670814,14.608550898447444,1610725678,2.403619955923605
2,59.12386755350832,14.608549684616396,1610725681,4.27430787717761
2,59.123866806069344,14.608545103402902,1610725682,3.809480905407003
2,59.123866806069174,14.608545103402804,1610725683,3.809480905407003
2,59.123866806069614,14.608545103403067,1610725684,3.809480905407003
2,59.123866806069174,14.608545103402804,1610725685,3.809480905407003
2,59.123866802937314,14.608545101588515,1610725686,3.809480905407003
2,59.123866803979936,14.608545102191783,1610725687,3.809480905407003
2,59.12386680397965,14.608545102191613,1610725688,3.809480905407003
2,59.123866803979936,14.608545102191783,1610725690,3.809480905407003
2,59.123871587847376,14.608527006074693,1610725691,3.809480905407003
2,59.123870238624484,14.608531243949015,1610725692,4.795852317561527
2,59.12387023955047,14.60853124441298,1610725694,4.795852317561527
2,59.1238698579396,14.608532507103394,1610725695,5.381034804410875
2,59.123871501077325,14.608531420927104,1610725874,3.395203430746582
2,59.12387071798332,14.608533276288451,1610725875,3.395203430746582
2,59.123870714807175,14.608533274411599,1610725876,3.395203430746582
2,59.123870714807175,14.608533274411583,1610725877,3.395203430746582
2,59.12387072098693,14.608531761841169,1610725878,3.395203430746582
2,59.12387205208986,14.608523875657234,1610725707,2
2,59.12387207941441,14.608523904384873,1610725708,3.1562169910453424
2,59.12387269972289,14.608521551717482,1610725709,3.1562169910453424
2,59.123871608811875,14.608531488665507,1610725871,2.5484180229021427
2,59.12387269972289,14.608521551717484,1610725711,3.1562169910453424
2,59.123870488660806,14.608531513982996,1610725879,3.809480905407003
2,59.12387513690513,14.608547024702087,1610725639,3.395203430746582
2,59.12386983854493,14.60853249070682,1610725696,5.381034804410875
9,59.12387864848416,14.608547149000723,1610726211,3.5085098209256573
5,59.123869755157024,14.608537369371426,1610726211,2.6048475408706606
5,59.123869761156705,14.608537374854246,1610726213,2.6048475408706606
9,59.12387452846088,14.60856360448679,1610726213,2.9961722790601617
6,59.12387746419541,14.608540052695979,1610726213,3.904239305930094
5,59.123869761156534,14.60853737485411,1610726214,2.6048475408706606
6,59.12388821353804,14.608550416008683,1610726214,4.176782468635489
9,59.123874528460775,14.608563604487008,1610726214,2.9961722790601617
5,59.123869761156584,14.608537374854148,1610726215,2.6048475408706606
6,59.12388816714503,14.608550500865665,1610726216,4.416952171092713
9,59.12389095007989,14.608547149082474,1610726216,2.483834737194666
9,59.1238909500812,14.608547149081886,1610726217,2.483834737194666
6,59.12388816714502,14.608550500865633,1610726217,4.416952171092713
6,59.123886781412466,14.608553952555395,1610726218,3.936612766178265
5,59.123874202444334,14.608521302019776,1610726218,3.176804306703671
5,59.1238742802421,14.608521356608819,1610726219,4.380628551264654
9,59.123890950082355,14.608547149081478,1610726219,2.483834737194666
9,59.12389095008104,14.608547149082007,1610726220,2.483834737194666
